Date,Close,T_noise,T_trend,T_mix
2008-01-30,16625.0,0.3,0.2333299999999999,0.266665
2008-01-31,16964.0,0.4083299999999999,0.36667,0.3874999999999999
2008-02-01,17038.0,0.44167,0.43333,0.4375
2008-02-04,17609.0,0.73333,0.425,0.579165
2008-02-05,17670.0,0.8,0.38333,0.591665
2008-02-11,17075.0,0.525,0.4083299999999999,0.466665
2008-02-12,17070.0,0.50833,0.5,0.504165
2008-02-13,16925.0,0.49167,0.69167,0.59167
2008-02-14,17512.0,0.70833,0.71667,0.7125
2008-02-15,17539.0,0.60833,0.68333,0.64583
2008-02-18,17587.0,0.65833,0.625,0.6416649999999999
2008-02-19,17731.0,0.81667,0.5750000000000001,0.695835
2008-02-20,17423.0,0.60833,0.675,0.641665
2008-02-21,17643.0,0.63333,0.75,0.691665
2008-02-22,17400.0,0.48333,0.78333,0.63333
2008-02-25,17670.0,0.525,0.725,0.625
2008-02-26,17663.0,0.55,0.65833,0.6041650000000001
2008-02-27,17823.0,0.50833,0.60833,0.55833
2008-02-28,17987.0,0.675,0.55833,0.616665
2008-02-29,17691.0,0.54167,0.53333,0.5375
2008-03-03,17217.0,0.3,0.525,0.4125
2008-03-04,17255.0,0.375,0.50833,0.441665
2008-03-05,17255.0,0.35833,0.50833,0.43333
2008-03-06,17507.0,0.48333,0.475,0.479165
2008-03-07,17132.0,0.29167,0.425,0.358335
2008-03-10,16877.0,0.2,0.3,0.25
2008-03-11,16967.0,0.25,0.25,0.25
2008-03-12,17132.0,0.4,0.26667,0.333335
2008-03-13,16725.0,0.25833,0.30833,0.2833299999999999
2008-03-14,16494.0,0.26667,0.2333299999999999,0.25
2008-03-17,16158.0,0.16667,0.20833,0.1875
2008-03-18,16452.0,0.29167,0.2,0.245835
2008-03-19,16793.0,0.41667,0.25833,0.3375
2008-03-20,16803.0,0.4083299999999999,0.29167,0.35
2008-03-21,17067.0,0.65,0.3,0.475
2008-03-24,17165.0,0.69167,0.325,0.508335
2008-03-25,17319.0,0.70833,0.48333,0.59583
2008-03-26,17396.0,0.65,0.6416700000000001,0.645835
2008-03-27,17383.0,0.61667,0.69167,0.65417
2008-03-28,17595.0,0.71667,0.675,0.695835
2008-03-31,17735.0,0.675,0.70833,0.691665
2008-04-01,17613.0,0.54167,0.725,0.633335
2008-04-02,18171.0,0.63333,0.73333,0.68333
2008-04-03,18420.0,0.68333,0.65833,0.67083
2008-04-04,18441.0,0.7000000000000001,0.69167,0.695835
2008-04-07,18446.0,0.725,0.71667,0.720835
2008-04-08,18207.0,0.56667,0.69167,0.62917
2008-04-10,18305.0,0.60833,0.66667,0.6375
2008-04-11,18489.0,0.5750000000000001,0.725,0.65
2008-04-14,18171.0,0.34167,0.69167,0.51667
2008-04-15,18112.0,0.30833,0.59167,0.45
2008-04-16,18279.0,0.48333,0.475,0.479165
2008-04-17,18352.0,0.56667,0.425,0.495835
2008-04-18,18414.0,0.55833,0.39167,0.475
2008-04-21,18702.0,0.71667,0.46667,0.59167
2008-04-22,18567.0,0.61667,0.48333,0.55
2008-04-23,18692.0,0.69167,0.6,0.6458349999999999
2008-04-24,18632.0,0.63333,0.71667,0.675
2008-04-25,19035.0,0.675,0.75833,0.716665
2008-04-28,19067.0,0.55,0.69167,0.620835
2008-04-29,18913.0,0.45833,0.69167,0.575
2008-04-30,19076.0,0.53333,0.65,0.591665
2008-05-02,19365.0,0.54167,0.60833,0.575
2008-05-06,19411.0,0.58333,0.58333,0.58333
2008-05-07,19291.0,0.55833,0.54167,0.55
2008-05-08,19224.0,0.54167,0.5,0.5208349999999999
2008-05-09,18853.0,0.45,0.50833,0.4791649999999999
2008-05-13,19194.0,0.53333,0.56667,0.55
2008-05-14,19221.0,0.5750000000000001,0.54167,0.558335
2008-05-15,19722.0,0.60833,0.5750000000000001,0.5916650000000001
2008-05-16,19819.0,0.61667,0.59167,0.6041700000000001
2008-05-19,19746.0,0.6,0.5750000000000001,0.5875
2008-05-20,19556.0,0.6,0.6,0.6
2008-05-21,19255.0,0.34167,0.60833,0.475
2008-05-22,19138.0,0.29167,0.6,0.445835
2008-05-23,19026.0,0.2833299999999999,0.58333,0.43333
2008-05-26,18765.0,0.18333,0.41667,0.3
2008-05-27,18986.0,0.275,0.3,0.2875
2008-05-28,18796.0,0.2333299999999999,0.20833,0.2208299999999999
2008-05-29,19194.0,0.475,0.19167,0.333335
2008-05-30,19372.0,0.59167,0.25833,0.425
2008-06-02,19251.0,0.58333,0.35,0.466665
2008-06-03,18977.0,0.375,0.45833,0.416665
2008-06-04,19112.0,0.55,0.5166700000000001,0.5333350000000001
2008-06-05,19067.0,0.54167,0.55833,0.55
2008-06-09,18785.0,0.31667,0.58333,0.45
2008-06-10,18427.0,0.2833299999999999,0.45,0.366665
2008-06-11,18549.0,0.275,0.39167,0.333335
2008-06-12,18172.0,0.2,0.30833,0.254165
2008-06-13,18062.0,0.2833299999999999,0.2833299999999999,0.2833299999999999
2008-06-16,18251.0,0.35,0.25,0.3
2008-06-17,18172.0,0.325,0.24167,0.283335
2008-06-18,18418.0,0.45,0.24167,0.345835
2008-06-19,18086.0,0.425,0.31667,0.370835
2008-06-20,17972.0,0.44167,0.35,0.395835
2008-06-23,17811.0,0.4,0.4083299999999999,0.404165
2008-06-24,17790.0,0.36667,0.41667,0.39167
2008-06-25,17851.0,0.44167,0.41667,0.42917
2008-06-26,17880.0,0.43333,0.4,0.416665
2008-06-27,17496.0,0.31667,0.41667,0.36667
2008-06-30,17463.0,0.3,0.35833,0.329165
2008-07-01,17343.0,0.25833,0.275,0.266665
2008-07-02,16976.0,0.15833,0.26667,0.2125
2008-07-03,16737.0,0.05,0.21667,0.133335
2008-07-04,16433.0,0.125,0.15833,0.1416649999999999
2008-07-07,16546.0,0.15,0.13333,0.1416649999999999
2008-07-08,16045.0,0.1,0.1,0.1
2008-07-09,15953.0,0.075,0.08333,0.079165
2008-07-10,16048.0,0.33333,0.075,0.204165
2008-07-11,16271.0,0.58333,0.09167,0.3375
2008-07-14,16263.0,0.625,0.15833,0.391665
2008-07-15,15791.0,0.29167,0.19167,0.24167
2008-07-16,15701.0,0.33333,0.33333,0.33333
2008-07-17,15960.0,0.55,0.49167,0.520835
2008-07-18,15782.0,0.4,0.59167,0.495835
2008-07-21,16361.0,0.78333,0.6,0.691665
2008-07-22,16331.0,0.75,0.5166700000000001,0.633335
2008-07-23,16711.0,0.85,0.45833,0.654165
2008-07-24,17007.0,0.86667,0.625,0.745835
2008-07-25,16687.0,0.74167,0.81667,0.77917
2008-07-28,16669.0,0.74167,0.85,0.7958350000000001
2008-07-29,16297.0,0.49167,0.8250000000000001,0.6583350000000001
2008-07-30,16542.0,0.53333,0.8,0.6666650000000001
2008-07-31,16673.0,0.63333,0.75833,0.69583
2008-08-01,16405.0,0.36667,0.63333,0.5
2008-08-04,16113.0,0.25,0.45833,0.354165
2008-08-05,16004.0,0.25,0.36667,0.308335
2008-08-06,16531.0,0.53333,0.4,0.466665
2008-08-07,16361.0,0.46667,0.375,0.420835
2008-08-08,16353.0,0.5166700000000001,0.375,0.445835
2008-08-11,16542.0,0.58333,0.4083299999999999,0.49583
2008-08-12,16528.0,0.48333,0.43333,0.45833
2008-08-13,16339.0,0.45833,0.50833,0.48333
2008-08-14,16515.0,0.45833,0.60833,0.5333300000000001
2008-08-18,16499.0,0.35,0.55833,0.454165
2008-08-19,16098.0,0.19167,0.49167,0.34167
2008-08-20,16124.0,0.25,0.375,0.3125
2008-08-21,15841.0,0.20833,0.29167,0.25
2008-08-22,15667.0,0.18333,0.19167,0.1875
2008-08-25,15768.0,0.2333299999999999,0.175,0.2041649999999999
2008-08-26,15675.0,0.26667,0.18333,0.225
2008-08-27,15723.0,0.43333,0.25833,0.3458299999999999
2008-08-28,15443.0,0.325,0.26667,0.295835
2008-08-29,15462.0,0.41667,0.2833299999999999,0.35
2008-09-01,14901.0,0.21667,0.325,0.270835
2008-09-02,15042.0,0.2,0.29167,0.245835
2008-09-03,15042.0,0.2833299999999999,0.30833,0.29583
2008-09-04,14934.0,0.275,0.25833,0.266665
2008-09-05,14756.0,0.2833299999999999,0.20833,0.24583
2008-09-08,15502.0,0.74167,0.175,0.458335
2008-09-09,15251.0,0.65833,0.20833,0.43333
2008-09-10,15425.0,0.70833,0.4,0.554165
2008-09-11,15202.0,0.58333,0.625,0.6041650000000001
2008-09-12,15535.0,0.8250000000000001,0.68333,0.754165
2008-09-16,14618.0,0.15833,0.65833,0.4083299999999999
2008-09-17,15024.0,0.41667,0.65,0.533335
2008-09-18,14624.0,0.175,0.55833,0.366665
2008-09-19,15510.0,0.60833,0.44167,0.525
2008-09-22,15435.0,0.56667,0.39167,0.47917
2008-09-23,15622.0,0.68333,0.35,0.516665
2008-09-24,15813.0,0.725,0.38333,0.554165
2008-09-25,15850.0,0.84167,0.56667,0.70417
2008-09-26,15617.0,0.70833,0.73333,0.7208300000000001
2008-09-29,15339.0,0.49167,0.74167,0.61667
2008-09-30,15180.0,0.36667,0.74167,0.55417
2008-10-01,15156.0,0.34167,0.73333,0.5375000000000001
2008-10-02,14917.0,0.30833,0.5750000000000001,0.441665
2008-10-06,14373.0,0.06667,0.36667,0.21667
2008-10-07,14429.0,0.08333,0.21667,0.15
2008-10-08,13738.0,0.03333,0.08333,0.05833
2008-10-09,13781.0,0.11667,0.05833,0.0875
2008-10-10,13206.0,0.03333,0.03333,0.03333
2008-10-13,13668.0,0.11667,0.03333,0.075
2008-10-14,14501.0,0.69167,0.025,0.358335
2008-10-15,14210.0,0.61667,0.05,0.333335
2008-10-16,12798.0,0.09167,0.075,0.0833349999999999
2008-10-17,12634.0,0.125,0.08333,0.104165
2008-10-20,12843.0,0.20833,0.225,0.216665
2008-10-21,12776.0,0.125,0.35,0.2375
2008-10-22,11977.0,0.05,0.21667,0.133335
2008-10-23,11218.0,0.0,0.05833,0.029165
2008-10-24,9887.0,0.0,0.00833,0.004165
2008-10-27,9999.0,0.0,0.0,0.0
2008-10-28,10895.0,0.05833,0.0,0.029165
2008-10-29,10481.0,0.08333,0.0,0.041665
2008-10-30,12048.0,0.475,0.0,0.2375
2008-10-31,12235.0,0.83333,0.01667,0.425
2008-11-03,12128.0,0.93333,0.11667,0.525
2008-11-04,12381.0,0.96667,0.5,0.7333350000000001
2008-11-05,12649.0,0.98333,0.84167,0.9125
2008-11-06,11626.0,0.59167,0.95833,0.775
2008-11-07,12135.0,0.75833,0.96667,0.8625
2008-11-10,12436.0,0.75833,0.93333,0.84583
2008-11-11,12030.0,0.55833,0.86667,0.7125
2008-11-12,12072.0,0.43333,0.75,0.591665
2008-11-13,11544.0,0.25833,0.5,0.379165
2008-11-14,11623.0,0.31667,0.38333,0.35
2008-11-17,11501.0,0.25833,0.36667,0.3125
2008-11-18,11054.0,0.14167,0.35,0.245835
2008-11-19,10845.0,0.1,0.25,0.175
2008-11-20,10104.0,0.03333,0.14167,0.0875
2008-11-21,10731.0,0.08333,0.09167,0.0875
2008-11-24,10316.0,0.1,0.08333,0.091665
2008-11-25,10600.0,0.20833,0.075,0.1416649999999999
2008-11-26,11054.0,0.55,0.05833,0.304165
2008-11-27,11380.0,0.78333,0.09167,0.4375
2008-11-28,11623.0,0.85833,0.25833,0.55833
2008-12-01,11359.0,0.79167,0.61667,0.70417
2008-12-02,10917.0,0.45833,0.79167,0.625
2008-12-03,10948.0,0.49167,0.81667,0.65417
2008-12-04,10771.0,0.2333299999999999,0.8,0.516665
2008-12-05,10971.0,0.38333,0.675,0.529165
2008-12-08,11876.0,0.84167,0.56667,0.70417
2008-12-09,11843.0,0.84167,0.46667,0.65417
2008-12-10,12282.0,0.90833,0.5750000000000001,0.741665
2008-12-11,12377.0,0.93333,0.74167,0.8375
2008-12-12,11826.0,0.68333,0.875,0.779165
2008-12-15,12359.0,0.91667,0.91667,0.91667
2008-12-16,12350.0,0.8916700000000001,0.95,0.920835
2008-12-17,12408.0,0.9,0.93333,0.916665
2008-12-18,12517.0,0.83333,0.88333,0.85833
2008-12-19,12562.0,0.80833,0.85833,0.83333
2008-12-22,12535.0,0.78333,0.8916700000000001,0.8375
2008-12-23,12186.0,0.425,0.90833,0.666665
2008-12-24,12039.0,0.2833299999999999,0.875,0.5791649999999999
2008-12-26,11936.0,0.225,0.6,0.4125
2008-12-29,12079.0,0.275,0.425,0.35
2008-12-30,12072.0,0.35833,0.30833,0.33333
2009-01-02,12487.0,0.725,0.275,0.5
2009-01-05,12693.0,0.675,0.29167,0.483335
2009-01-06,12979.0,0.7666700000000001,0.43333,0.6000000000000001
2009-01-07,13340.0,0.81667,0.66667,0.74167
2009-01-08,13025.0,0.675,0.8,0.7375
2009-01-09,12785.0,0.59167,0.78333,0.6875
2009-01-12,12479.0,0.33333,0.775,0.554165
2009-01-13,12596.0,0.44167,0.71667,0.57917
2009-01-14,12794.0,0.58333,0.625,0.6041650000000001
2009-01-15,12030.0,0.14167,0.50833,0.3249999999999999
2009-01-16,12282.0,0.275,0.4,0.3375
2009-01-19,12421.0,0.425,0.3,0.3625
2009-01-20,12133.0,0.29167,0.275,0.283335
2009-01-21,11887.0,0.225,0.3,0.2625
2009-01-22,12030.0,0.33333,0.26667,0.3
2009-01-23,11755.0,0.21667,0.25,0.233335
2009-01-28,12502.0,0.65833,0.275,0.466665
2009-01-29,12592.0,0.68333,0.35,0.516665
2009-01-30,12520.0,0.69167,0.4,0.5458350000000001
2009-02-02,12315.0,0.56667,0.49167,0.52917
2009-02-03,12495.0,0.66667,0.61667,0.64167
2009-02-04,12900.0,0.80833,0.7666700000000001,0.7875000000000001
2009-02-05,12697.0,0.6,0.79167,0.695835
2009-02-06,13086.0,0.725,0.78333,0.754165
2009-02-09,12994.0,0.725,0.75,0.7375
2009-02-10,12929.0,0.675,0.71667,0.695835
2009-02-11,12785.0,0.53333,0.75,0.6416649999999999
2009-02-12,12596.0,0.45833,0.73333,0.5958300000000001
2009-02-13,12798.0,0.60833,0.70833,0.6583300000000001
2009-02-16,12609.0,0.50833,0.675,0.591665
2009-02-17,12117.0,0.21667,0.46667,0.34167
2009-02-18,11899.0,0.25833,0.4083299999999999,0.33333
2009-02-19,11884.0,0.20833,0.36667,0.2875
2009-02-20,11428.0,0.1,0.29167,0.195835
2009-02-23,11775.0,0.225,0.25,0.2375
2009-02-24,11395.0,0.10833,0.18333,0.14583
2009-02-25,11466.0,0.175,0.15,0.1625
2009-02-26,11374.0,0.16667,0.11667,0.14167
2009-02-27,11380.0,0.25833,0.13333,0.19583
2009-03-02,11054.0,0.13333,0.15833,0.14583
2009-03-03,11107.0,0.175,0.14167,0.158335
2009-03-04,11476.0,0.48333,0.14167,0.3125
2009-03-05,11476.0,0.46667,0.18333,0.325
2009-03-06,11451.0,0.43333,0.21667,0.325
2009-03-09,11646.0,0.71667,0.25,0.483335
2009-03-10,11823.0,0.85,0.375,0.6125
2009-03-11,12235.0,0.9,0.75,0.825
2009-03-12,12113.0,0.85,0.88333,0.866665
2009-03-13,12199.0,0.85833,0.90833,0.88333
2009-03-16,12195.0,0.7666700000000001,0.91667,0.84167
2009-03-17,12613.0,0.86667,0.9,0.883335
2009-03-18,12672.0,0.88333,0.9,0.8916649999999999
2009-03-19,12527.0,0.8,0.875,0.8375
2009-03-20,12626.0,0.83333,0.88333,0.85833
2009-03-23,12933.0,0.8916700000000001,0.9,0.895835
2009-03-24,13187.0,0.86667,0.88333,0.875
2009-03-25,13248.0,0.83333,0.86667,0.8500000000000001
2009-03-26,13415.0,0.875,0.90833,0.8916649999999999
2009-03-27,13327.0,0.70833,0.9,0.804165
2009-03-30,12884.0,0.2333299999999999,0.88333,0.55833
2009-03-31,13008.0,0.45,0.8250000000000001,0.6375000000000001
2009-04-01,13270.0,0.675,0.75,0.7125
2009-04-02,13734.0,0.875,0.66667,0.7708349999999999
2009-04-03,13798.0,0.81667,0.63333,0.725
2009-04-06,13889.0,0.84167,0.65833,0.75
2009-04-07,13904.0,0.83333,0.78333,0.80833
2009-04-08,13418.0,0.68333,0.86667,0.775
2009-04-09,13973.0,0.9,0.88333,0.8916649999999999
2009-04-10,14186.0,0.8916700000000001,0.9,0.895835
2009-04-13,14146.0,0.81667,0.9,0.8583350000000001
2009-04-14,14174.0,0.79167,0.875,0.8333349999999999
2009-04-15,14080.0,0.61667,0.81667,0.71667
2009-04-16,14134.0,0.63333,0.80833,0.72083
2009-04-17,14120.0,0.425,0.8250000000000001,0.625
2009-04-20,14210.0,0.41667,0.74167,0.5791700000000001
2009-04-21,14210.0,0.45,0.625,0.5375
2009-04-22,14400.0,0.625,0.50833,0.566665
2009-04-23,14548.0,0.63333,0.425,0.529165
2009-04-24,14381.0,0.5,0.44167,0.470835
2009-04-27,14224.0,0.44167,0.56667,0.50417
2009-04-28,13840.0,0.20833,0.53333,0.37083
2009-04-29,14253.0,0.41667,0.53333,0.475
2009-04-30,14561.0,0.7000000000000001,0.5,0.6000000000000001
2009-05-04,14823.0,0.8250000000000001,0.46667,0.645835
2009-05-06,14794.0,0.79167,0.5,0.6458349999999999
2009-05-07,14856.0,0.74167,0.56667,0.65417
2009-05-08,14972.0,0.7666700000000001,0.73333,0.75
2009-05-11,14988.0,0.75,0.84167,0.7958350000000001
2009-05-12,14856.0,0.55,0.85,0.7
2009-05-13,14972.0,0.63333,0.78333,0.7083299999999999
2009-05-14,14589.0,0.44167,0.7000000000000001,0.570835
2009-05-15,14699.0,0.46667,0.59167,0.52917
2009-05-18,14643.0,0.35833,0.55,0.454165
2009-05-19,15096.0,0.65833,0.5166700000000001,0.5875
2009-05-20,15179.0,0.65,0.50833,0.5791649999999999
2009-05-21,15026.0,0.475,0.5,0.4875
2009-05-22,14823.0,0.425,0.525,0.475
2009-05-25,14799.0,0.4,0.5,0.45
2009-05-26,14446.0,0.25,0.45,0.35
2009-05-27,14396.0,0.21667,0.4083299999999999,0.3125
2009-05-28,14677.0,0.275,0.35,0.3125
2009-05-29,14799.0,0.31667,0.25833,0.2875
2009-06-01,14967.0,0.525,0.25,0.3875
2009-06-02,14930.0,0.55833,0.26667,0.4125
2009-06-03,14906.0,0.63333,0.25,0.441665
2009-06-04,14496.0,0.30833,0.39167,0.35
2009-06-05,14716.0,0.39167,0.50833,0.4499999999999999
2009-06-08,14692.0,0.4,0.53333,0.466665
2009-06-09,14449.0,0.25833,0.5,0.379165
2009-06-10,14963.0,0.46667,0.41667,0.44167
2009-06-11,15067.0,0.5,0.35833,0.429165
2009-06-12,15077.0,0.6,0.34167,0.470835
2009-06-15,14930.0,0.41667,0.41667,0.41667
2009-06-16,14794.0,0.38333,0.43333,0.4083299999999999
2009-06-17,14724.0,0.31667,0.43333,0.375
2009-06-18,14530.0,0.26667,0.425,0.345835
2009-06-19,14625.0,0.325,0.425,0.375
2009-06-22,14806.0,0.43333,0.375,0.404165
2009-06-23,14429.0,0.21667,0.29167,0.25417
2009-06-24,14479.0,0.20833,0.24167,0.225
2009-06-25,14770.0,0.5,0.225,0.3625
2009-06-26,14847.0,0.525,0.30833,0.416665
2009-06-29,14814.0,0.425,0.3,0.3625
2009-06-30,14831.0,0.53333,0.31667,0.425
2009-07-01,15062.0,0.6416700000000001,0.36667,0.50417
2009-07-02,15048.0,0.61667,0.50833,0.5625
2009-07-03,15129.0,0.65,0.7000000000000001,0.675
2009-07-06,15246.0,0.625,0.68333,0.654165
2009-07-07,15314.0,0.625,0.59167,0.6083350000000001
2009-07-08,15286.0,0.45833,0.60833,0.5333300000000001
2009-07-09,15314.0,0.475,0.60833,0.5416650000000001
2009-07-10,15276.0,0.4,0.6,0.5
2009-07-13,14806.0,0.125,0.48333,0.304165
2009-07-14,14868.0,0.13333,0.325,0.229165
2009-07-15,15251.0,0.4,0.26667,0.333335
2009-07-16,15435.0,0.50833,0.25,0.379165
2009-07-17,15513.0,0.59167,0.25,0.420835
2009-07-20,15957.0,0.875,0.31667,0.595835
2009-07-21,16029.0,0.8250000000000001,0.49167,0.6583350000000001
2009-07-22,16105.0,0.81667,0.65833,0.7375
2009-07-23,16112.0,0.8250000000000001,0.83333,0.829165
2009-07-24,16164.0,0.775,0.90833,0.841665
2009-07-27,16388.0,0.78333,0.9,0.841665
2009-07-28,16435.0,0.73333,0.88333,0.80833
2009-07-29,16430.0,0.5750000000000001,0.83333,0.704165
2009-07-30,16572.0,0.54167,0.73333,0.6375
2009-07-31,16841.0,0.68333,0.68333,0.68333
2009-08-03,16868.0,0.69167,0.69167,0.69167
2009-08-04,16898.0,0.65,0.7000000000000001,0.675
2009-08-05,16827.0,0.55,0.675,0.6125
2009-08-06,16890.0,0.58333,0.7000000000000001,0.641665
2009-08-07,16974.0,0.73333,0.71667,0.7250000000000001
2009-08-10,16971.0,0.73333,0.75,0.741665
2009-08-11,16986.0,0.69167,0.74167,0.71667
2009-08-12,16810.0,0.58333,0.65,0.616665
2009-08-13,16908.0,0.58333,0.65833,0.62083
2009-08-14,17102.0,0.65833,0.7000000000000001,0.679165
2009-08-17,16621.0,0.2833299999999999,0.65833,0.4708299999999999
2009-08-18,16680.0,0.25,0.54167,0.395835
2009-08-19,16658.0,0.25833,0.425,0.341665
2009-08-20,17003.0,0.425,0.38333,0.404165
2009-08-21,17109.0,0.4083299999999999,0.31667,0.3625
2009-08-24,17458.0,0.5166700000000001,0.34167,0.42917
2009-08-25,17343.0,0.54167,0.36667,0.4541699999999999
2009-08-26,17450.0,0.66667,0.41667,0.54167
2009-08-27,17287.0,0.5166700000000001,0.55,0.5333350000000001
2009-08-28,17370.0,0.55833,0.66667,0.6125
2009-08-31,17186.0,0.4083299999999999,0.625,0.5166649999999999
2009-09-01,17577.0,0.525,0.56667,0.5458350000000001
2009-09-02,17477.0,0.39167,0.525,0.458335
2009-09-03,17461.0,0.325,0.475,0.4
2009-09-04,17418.0,0.29167,0.45833,0.375
2009-09-07,17396.0,0.33333,0.33333,0.33333
2009-09-08,17525.0,0.45833,0.375,0.416665
2009-09-09,17434.0,0.325,0.35,0.3375
2009-09-10,17813.0,0.6416700000000001,0.38333,0.5125000000000001
2009-09-11,17906.0,0.65,0.46667,0.558335
2009-09-14,17722.0,0.58333,0.525,0.554165
2009-09-15,17924.0,0.68333,0.6,0.6416649999999999
2009-09-16,18322.0,0.775,0.63333,0.7041649999999999
2009-09-17,18431.0,0.71667,0.65833,0.6875
2009-09-18,18458.0,0.78333,0.725,0.754165
2009-09-21,18405.0,0.71667,0.74167,0.7291700000000001
2009-09-22,18654.0,0.775,0.75833,0.7666649999999999
2009-09-23,18638.0,0.43333,0.74167,0.5875
2009-09-24,18463.0,0.26667,0.74167,0.50417
2009-09-25,18390.0,0.26667,0.675,0.470835
2009-09-28,18232.0,0.25,0.50833,0.379165
2009-09-29,18395.0,0.30833,0.375,0.341665
2009-09-30,18274.0,0.3,0.275,0.2875
2009-10-01,17941.0,0.26667,0.225,0.245835
2009-10-05,17477.0,0.20833,0.19167,0.2
2009-10-06,17383.0,0.25,0.2,0.225
2009-10-07,17378.0,0.35833,0.26667,0.3125
2009-10-08,17502.0,0.5,0.29167,0.395835
2009-10-09,17895.0,0.71667,0.29167,0.50417
2009-10-12,17805.0,0.7000000000000001,0.36667,0.533335
2009-10-13,17678.0,0.55,0.36667,0.458335
2009-10-14,17941.0,0.65833,0.5750000000000001,0.616665
2009-10-15,18042.0,0.7000000000000001,0.73333,0.7166650000000001
2009-10-16,17849.0,0.48333,0.7666700000000001,0.625
2009-10-19,17966.0,0.5,0.73333,0.616665
2009-10-20,18070.0,0.54167,0.6416700000000001,0.59167
2009-10-21,18025.0,0.45833,0.54167,0.5
2009-10-22,17708.0,0.275,0.475,0.375
2009-10-23,17833.0,0.3,0.44167,0.370835
2009-10-26,18088.0,0.4083299999999999,0.4,0.404165
2009-10-27,18002.0,0.38333,0.41667,0.4
2009-10-28,17534.0,0.21667,0.375,0.295835
2009-10-29,17254.0,0.125,0.275,0.2
2009-10-30,17220.0,0.14167,0.20833,0.175
2009-11-02,16986.0,0.125,0.19167,0.158335
2009-11-03,16868.0,0.08333,0.16667,0.125
2009-11-04,17194.0,0.2833299999999999,0.1,0.1916649999999999
2009-11-05,16919.0,0.2,0.08333,0.141665
2009-11-06,17142.0,0.475,0.08333,0.279165
2009-11-09,17206.0,0.55,0.19167,0.370835
2009-11-10,17261.0,0.56667,0.325,0.445835
2009-11-11,17461.0,0.70833,0.45833,0.58333
2009-11-12,17287.0,0.53333,0.59167,0.5625
2009-11-13,17186.0,0.45833,0.6,0.529165
2009-11-16,17445.0,0.525,0.625,0.575
2009-11-17,17383.0,0.4083299999999999,0.5750000000000001,0.491665
2009-11-18,17577.0,0.5166700000000001,0.525,0.520835
2009-11-19,17787.0,0.60833,0.525,0.566665
2009-11-20,17779.0,0.69167,0.49167,0.59167
2009-11-23,17769.0,0.60833,0.48333,0.54583
2009-11-24,17608.0,0.56667,0.56667,0.56667
2009-11-25,17671.0,0.56667,0.63333,0.6
2009-11-26,17530.0,0.4,0.65833,0.529165
2009-11-27,16713.0,0.125,0.58333,0.354165
2009-11-30,17043.0,0.24167,0.35833,0.3
2009-12-01,17220.0,0.35,0.29167,0.320835
2009-12-02,17464.0,0.55,0.25833,0.404165
2009-12-03,17753.0,0.74167,0.25,0.495835
2009-12-04,17841.0,0.85833,0.34167,0.6000000000000001
2009-12-07,17924.0,0.875,0.44167,0.658335
2009-12-08,17879.0,0.74167,0.73333,0.7375
2009-12-09,17945.0,0.73333,0.88333,0.80833
2009-12-10,17937.0,0.725,0.875,0.8
2009-12-11,18212.0,0.7666700000000001,0.875,0.820835
2009-12-14,18260.0,0.86667,0.84167,0.8541700000000001
2009-12-15,18264.0,0.75833,0.81667,0.7875
2009-12-16,18212.0,0.7000000000000001,0.80833,0.754165
2009-12-17,18042.0,0.5750000000000001,0.8,0.6875
2009-12-18,18025.0,0.53333,0.7666700000000001,0.65
2009-12-21,18007.0,0.49167,0.69167,0.59167
2009-12-22,18139.0,0.54167,0.63333,0.5874999999999999
2009-12-23,18204.0,0.45833,0.5166700000000001,0.4875
2009-12-24,18453.0,0.725,0.5,0.6125
2009-12-28,18411.0,0.60833,0.5750000000000001,0.5916650000000001
2009-12-29,18491.0,0.5,0.6,0.55
2009-12-30,18617.0,0.56667,0.58333,0.575
2010-01-04,18730.0,0.6,0.55833,0.5791649999999999
2010-01-05,18711.0,0.55,0.59167,0.570835
2010-01-06,18841.0,0.55833,0.59167,0.575
2010-01-07,18608.0,0.525,0.56667,0.5458350000000001
2010-01-08,18679.0,0.5,0.5,0.5
2010-01-11,18679.0,0.55833,0.54167,0.55
2010-01-12,18699.0,0.475,0.55,0.5125000000000001
2010-01-13,18395.0,0.20833,0.525,0.366665
2010-01-14,18612.0,0.35833,0.49167,0.425
2010-01-15,18699.0,0.45,0.425,0.4375
2010-01-18,18793.0,0.49167,0.4083299999999999,0.45
2010-01-19,18810.0,0.44167,0.4,0.420835
2010-01-20,18831.0,0.35833,0.39167,0.375
2010-01-21,18993.0,0.41667,0.425,0.420835
2010-01-22,18501.0,0.225,0.45,0.3375
2010-01-25,18431.0,0.2,0.44167,0.320835
2010-01-26,18047.0,0.11667,0.325,0.220835
2010-01-27,17895.0,0.21667,0.19167,0.20417
2010-01-28,18125.0,0.24167,0.15,0.195835
2010-01-29,17636.0,0.16667,0.11667,0.14167
2010-02-01,17699.0,0.16667,0.13333,0.15
2010-02-02,17598.0,0.15,0.15,0.15
2010-02-03,17800.0,0.375,0.175,0.275
2010-02-04,17779.0,0.425,0.20833,0.316665
2010-02-05,17275.0,0.16667,0.21667,0.19167
2010-02-08,17127.0,0.14167,0.175,0.158335
2010-02-09,17282.0,0.16667,0.2,0.183335
2010-02-10,17292.0,0.2,0.18333,0.191665
2010-02-11,17582.0,0.56667,0.20833,0.3875
